FRN,471 Application Number,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant Zip Code,Fund Year,Cmtd Total Cost,FRN Committed Amount,Total Authorized Disbursement
1699003996,161002958,HAWKINS INDEP SCHOOL DISTRICT,School District,"HWY 14 AT HAWK DR,  P.O. BOX 1430",HAWKINS,"	75765",2016,"$12,000.00 ","$9,600.00 ","$9,600.00 "
1699004101,161003026,ARROW ACADEMY,School District,"PO BOX 12207, 2423 EARL RUDDER FRWY SOUTH",COLLEGE STATION,"	77845",2016,"$2,399.40 ","$1,919.52 ","$1,919.52 "
1699004107,161003026,ARROW ACADEMY,School District,"PO BOX 12207, 2423 EARL RUDDER FRWY SOUTH",COLLEGE STATION,"	77845",2016,"$1,378.92 ","$1,103.14 ","$1,102.40 "
1699004144,161003047,SEGUIN ISD,School District,1221 E KINGSBURY ST,SEGUIN,"	78155",2016,"$150,557.76 ","$120,446.21 ","$110,425.25 "
1699004301,161002572,EASTLAND INDEP SCHOOL DISTRICT,School District,900 WEST PLUMMER ST,EASTLAND,"	76448",2016,"$1,920.00 ","$1,536.00 ","$1,358.39 "
1699004308,161003125,CONNALLY INDEPENDENT SCHOOL DISTRICT,School District,200 CADET WAY,WACO,"	76705",2016,"$32,215.68 ","$28,994.11 ","$26,801.86 "
1699004342,161003125,CONNALLY INDEPENDENT SCHOOL DISTRICT,School District,200 CADET WAY,WACO,"	76705",2016,"$17,222.88 ","$15,500.59 ","$15,500.38 "
1699004402,161003241,FREER INDEP SCHOOL DISTRICT,School District,905 S NORTON,FREER,"	78357",2016,"$36,085.20 ","$32,476.68 ","$29,487.05 "
1699004526,161003328,HARTS BLUFF SCHOOL DISTRICT,School District,3506 FM 1402.,MOUNT PLEASANT,"	75455",2016,"$22,740.00 ","$18,192.00 ","$18,192.00 "
1699004527,161000441,Hughes Springs Independent School District,School District,871 Taylor Street,Hughes Springs,"	75656",2016,"$4,800.00 ","$3,840.00 ","$3,520.00 "
1699004553,161003339,CRANFILLS GAP INDEP SCH DIST,School District,200 SCHOOL RD,CRANFILLS GAP,"	76637",2016,"$27,500.04 ","$22,000.03 ","$22,000.03 "
1699004697,161002353,BRYAN INDEP SCHOOL DISTRICT,School District,101 N TEXAS AVENUE,Bryan,"	77803",2016,"$191,303.76 ","$153,043.01 ","$153,042.96 "
1699004718,161003445,SANTO INDEP SCHOOL DISTRICT,School District,PO BOX 67; 406 FARM ROAD 2201,SANTO,"	76472",2016,"$28,800.00 ","$20,160.00 ","$20,160.00 "
1699004823,161003324,DE LEON INDEP SCHOOL DISTRICT,School District,425 SOUTH TEXAS STREET,DE LEON,"	76444",2016,"$15,027.00 ",$0.00 ,
1699004908,161002722,CLARKSVILLE INDEP SCHOOL DIST,School District,1500 W MAIN ST,CLARKSVILLE,"	75426",2016,"$1,500.96 ","$1,350.86 ","$1,350.86 "
1699004914,161002722,CLARKSVILLE INDEP SCHOOL DIST,School District,1500 W MAIN ST,CLARKSVILLE,"	75426",2016,"$12,299.28 ","$11,069.35 ","$8,030.50 "
1699004918,161002722,CLARKSVILLE INDEP SCHOOL DIST,School District,1500 W MAIN ST,CLARKSVILLE,"	75426",2016,"$26,350.68 ","$23,715.61 ","$23,715.61 "
1699004940,161002629,SAN DIEGO INDEP SCHOOL DIST,School District,609 LABBE AVE,SAN DIEGO,"	78384",2016,"$40,820.00 ","$36,738.00 ","$36,738.00 "
1699004946,161003596,TEXAS SCHOOL FOR THE DEAF SCHOOL DISTRICT,School District,1102 SOUTH CONGRESS AVENUE,AUSTIN,"	78704",2016,"$23,988.00 ","$19,190.40 ","$5,993.75 "
1699004993,161003007,AVERY INDEP SCHOOL DISTRICT,School District,150 SAN ANTONIO STREET,AVERY,"	75554",2016,"$147,000.00 ","$117,600.00 ","$117,600.00 "
1699004994,161003007,AVERY INDEP SCHOOL DISTRICT,School District,150 SAN ANTONIO STREET,AVERY,"	75554",2016,"$30,024.76 ","$24,019.81 ","$24,019.79 "
1699004999,161003026,ARROW ACADEMY,School District,"PO BOX 12207, 2423 EARL RUDDER FRWY SOUTH",COLLEGE STATION,"	77845",2016,"$2,997.60 ","$2,398.08 ","$1,263.50 "
1699005190,161003900,TEXAS SCHOOL FOR THE DEAF SCHOOL DISTRICT,School District,1102 SOUTH CONGRESS AVENUE,AUSTIN,"	78704",2016,"$34,999.92 ","$27,999.94 ","$23,889.00 "
1699005194,161003906,DE LEON INDEP SCHOOL DISTRICT,School District,425 SOUTH TEXAS STREET,DE LEON,"	76444",2016,"$2,427.00 ","$1,941.60 ",
1699005265,161003941,CENTRAL HEIGHTS INDEP SCH DIST,School District,10317 US HIGHWAY 259 NORTH,NACOGDOCHES,"	75965",2016,"$16,956.00 ","$11,869.20 ","$11,869.20 "
1699005278,161003954,QUINLAN INDEP SCHOOL DISTRICT,School District,301A E MAIN ST,QUINLAN,"	75474",2016,"$54,000.00 ",$0.00 ,
1699005281,161003957,ITASCA INDEP SCHOOL DISTRICT,School District,123 N COLLEGE ST,ITASCA,"	76055",2016,"$48,638.28 ","$38,910.62 ","$36,124.80 "
1699005393,161004094,GRAPELAND INDEP SCH DISTRICT,School District,116 WEST MYRTLE STREET,GRAPELAND,"	75844",2016,"$49,700.04 ","$39,760.03 ","$39,123.20 "
1699005426,161004091,HARROLD INDEP SCHOOL DISTRICT,School District,18106 STEWART ST,HARROLD,"	76364",2016,"$1,500.00 ","$1,200.00 ",
1699005428,161003284,BEEVILLE INDEP SCHOOL DISTRICT,School District,201 N SAINT MARYS ST,BEEVILLE,"	78102",2016,"$80,640.00 ","$72,576.00 ","$72,576.00 "
1699005443,161004132,JOAQUIN INDEP SCHOOL DISTRICT,School District,11109 HWY 84 EAST,JOAQUIN,"	75954",2016,"$24,000.00 ","$19,200.00 ","$19,200.00 "
1699005466,161004088,BELLS INDEP SCHOOL DISTRICT,School District,1550 OLE AMBROSE ROAD,BELLS,"	75414",2016,"$21,600.00 ","$15,120.00 ","$15,120.00 "
1699005560,161004220,JOAQUIN INDEP SCHOOL DISTRICT,School District,11109 HWY 84 EAST,JOAQUIN,"	75954",2016,"$24,000.00 ","$19,200.00 ","$19,200.00 "
1699005593,161001087,ONALASKA INDEP SCHOOL DISTRICT,School District,"P.O. BOX 2289, 134 NORTH FM 356",ONALASKA,"	77360",2016,"$39,959.04 ","$31,967.23 ","$31,967.23 "
1699005605,161004251,IRION COUNTY INDEP SCHOOL DIST,School District,THIRD & JUANITA,MERTZON,"	76941",2016,"$4,216.08 ","$2,951.26 ",
1699005655,161004145,BORGER INDEP SCHOOL DISTRICT,School District,200 E 9TH ST,BORGER,"	79007",2016,"$59,520.00 ","$47,616.00 ","$47,616.00 "
1699005657,161004145,BORGER INDEP SCHOOL DISTRICT,School District,200 E 9TH ST,BORGER,"	79007",2016,"$53,760.00 ","$43,008.00 ","$38,691.27 "
1699005658,161004211,MILANO INDEP SCHOOL DISTRICT,School District,500 N FIFTH STREET,MILANO,"	76556",2016,"$91,825.04 ","$73,460.03 ","$38,425.68 "
1699005793,161002284,CULBERSON CO-ALLAMORE SCHOOLS,School District,801 N FANNIN,VAN HORN,"	79855",2016,"$43,896.00 ","$39,506.40 ","$39,506.40 "
1699005799,161004145,BORGER INDEP SCHOOL DISTRICT,School District,200 E 9TH ST,BORGER,"	79007",2016,"$3,708.00 ","$2,966.40 ","$2,959.97 "
1699005858,161004475,MARTINSVILLE INDEP SCHOOL DIST,School District,PO BOX 100,MARTINSVILLE,"	75958",2016,"$54,000.00 ","$43,200.00 ","$43,200.00 "
1699005895,161004347,BLOOMBURG INDEP SCHOOL DIST,School District,211 W CYPRESS ST,BLOOMBURG,"	75556",2016,"$3,593.16 ","$2,874.53 ","$2,848.56 "
1699005940,161004585,BLAND ISD,School District,2556 Lake Avenue,Farmersville,"	75442",2016,"$39,540.00 ","$31,632.00 ","$31,632.00 "
1699006101,161004652,VIDOR INDEP SCHOOL DISTRICT,School District,120 E BOLIVAR ST,VIDOR,"	77662",2016,"$39,600.00 ","$31,680.00 ","$31,676.00 "
1699006109,161004672,WHITEWRIGHT INDEP SCHOOL DIST,School District,315-A HIGHLAND DR,WHITEWRIGHT,"	75491",2016,"$23,940.00 ","$16,758.00 ","$16,758.00 "
1699006112,161004652,VIDOR INDEP SCHOOL DISTRICT,School District,120 E BOLIVAR ST,VIDOR,"	77662",2016,"$7,176.00 ","$5,740.80 ","$5,736.00 "
1699006118,161004652,VIDOR INDEP SCHOOL DISTRICT,School District,120 E BOLIVAR ST,VIDOR,"	77662",2016,"$18,818.88 ",$0.00 ,
1699006225,161004770,BOVINA INDEP SCHOOL DISTRICT,School District,500 HALSELL ST,BOVINA,"	79009",2016,"$49,520.04 ","$44,568.04 ","$44,568.04 "
1699006280,161004830,CADDO MILLS INDEP SCHOOL DIST,School District,100 Fox Ln,CADDO MILLS,"	75135",2016,"$54,000.00 ","$37,800.00 ","$37,800.00 "
1699006291,161004843,CADDO MILLS INDEP SCHOOL DIST,School District,100 Fox Ln,CADDO MILLS,"	75135",2016,"$11,400.00 ","$7,980.00 ","$7,980.00 "
1699006324,161004253,BLANCO INDEP SCHOOL DISTRICT,School District,814 11TH STREET,BLANCO,"	78606",2016,"$46,560.00 ","$37,248.00 ","$36,408.00 "
1699006363,161004869,EVADALE INDEP SCHOOL DISTRICT,School District,HWY 105 SOUTH,EVADALE,"	77615",2016,"$35,807.04 ",$0.00 ,
1699006417,161004949,BLANCO INDEP SCHOOL DISTRICT,School District,814 11TH STREET,BLANCO,"	78606",2016,"$60,436.80 ","$48,349.44 ","$40,738.13 "
1699006420,161004938,SOCORRO INDEP SCHOOL DISTRICT,School District,12440 ROJAS DRIVE,EL PASO,"	79928",2016,"$342,000.00 ","$273,600.00 ","$265,186.01 "
1699006441,161004963,WEST HARDIN CCISD,School District,39227 HWY 105,SARATOGA,"	77585",2016,"$52,800.00 ","$42,240.00 ","$42,240.00 "
1699006490,161005006,SIVELLS BEND INDEP SCHOOL DIST,School District,1053 CR 403,GAINESVILLE,"	76240",2016,"$4,200.00 ","$3,360.00 ","$3,360.00 "
1699006525,161004944,TEXAS SCHOOL FOR THE BLIND,School District,1100 W 45TH ST,AUSTIN,"	78756",2016,"$20,160.00 ","$18,144.00 ","$17,089.92 "
1699006574,161001627,MORGAN INDEP SCHOOL DISTRICT,School District,1306 CHARLES STREET P.O BOX 300,MORGAN,"	76671",2016,"$12,120.00 ","$10,908.00 ","$10,908.00 "
1699006577,161005055,BISHOP CONSOLIDATED INDEPENDENT SCHOOL DISTRICT,School District,719 E 6TH ST,BISHOP,"	78343",2016,"$33,896.16 ","$27,116.92 ","$25,772.41 "
1699006586,161005055,BISHOP CONSOLIDATED INDEPENDENT SCHOOL DISTRICT,School District,719 E 6TH ST,BISHOP,"	78343",2016,"$32,049.24 ","$25,639.39 ","$24,344.99 "
1699006612,161005076,TRENTON INDEP SCHOOL DISTRICT,School District,500 BALLENTINE STREET,TRENTON,"	75490",2016,"$48,000.00 ","$33,600.00 ","$33,600.00 "
1699006633,161002122,PETROLIA INDEP SCHOOL DISTRICT,School District,500 PRAIRIE AVENUE,PETROLIA,"	76377",2016,$900.00 ,$720.00 ,$672.00 
1699006636,161002122,PETROLIA INDEP SCHOOL DISTRICT,School District,500 PRAIRIE AVENUE,PETROLIA,"	76377",2016,"$15,000.00 ","$12,000.00 ","$11,880.00 "
1699006690,161005131,WINTERS INDEP SCHOOL DISTRICT,School District,603 N HEIGHTS ST,WINTERS,"	79567",2016,"$20,700.00 ","$18,630.00 ","$18,630.00 "
1699006697,161002391,LEAKEY INDEP SCHOOL DISTRICT,School District,HIGHWAY 83,LEAKEY,"	78873",2016,"$24,978.72 ","$19,982.98 ","$14,991.60 "
1699006721,161002391,LEAKEY INDEP SCHOOL DISTRICT,School District,HIGHWAY 83,LEAKEY,"	78873",2016,"$1,800.00 ","$1,440.00 ","$1,440.00 "
1699006752,161001829,NYOS CHARTER SCHOOLS,School District,12301 LAMAR BLVD,AUSTIN,"	78753",2016,"$6,730.00 ","$4,038.00 ","$4,038.00 "
1699006763,161002391,LEAKEY INDEP SCHOOL DISTRICT,School District,HIGHWAY 83,LEAKEY,"	78873",2016,"$4,817.52 ","$3,854.02 ","$3,854.02 "
1699006788,161005200,NEWTON INDEP SCHOOL DISTRICT,School District,414 N MAIN STREET,NEWTON,"	75966",2016,"$37,807.92 ","$34,027.13 ",
1699006858,161005250,DOUGLASS INDEP SCHOOL DISTRICT,School District,PO BOX 38,DOUGLASS,"	75943",2016,"$41,400.00 ","$28,980.00 ","$28,980.00 "
1699006884,161005194,Boys Ranch Independent School District,School District,100 MAIN,BOYS RANCH,"	79010",2016,"$69,640.00 ","$62,676.00 ","$62,567.96 "
1699006889,161005194,Boys Ranch Independent School District,School District,100 MAIN,BOYS RANCH,"	79010",2016,"$3,700.00 ","$3,330.00 ","$3,330.00 "
1699007065,161005392,TEXAS SCHOOL FOR THE DEAF SCHOOL DISTRICT,School District,1102 SOUTH CONGRESS AVENUE,AUSTIN,"	78704",2016,"$30,000.00 ","$24,000.00 ","$24,000.00 "
1699007073,161005383,CARTHAGE INDEP SCHOOL DISTRICT,School District,1 BULLDOG DR,CARTHAGE,"	75633",2016,"$37,329.24 ","$29,863.39 ","$29,863.32 "
1699007110,161003808,LA GLORIA INDEP SCHOOL DIST,School District,182 EAST COUNTY ROAD 401,FALFURRIAS,"	78355",2016,"$24,753.48 ","$19,802.78 ","$18,533.60 "
1699007328,161005038,BASTROP INDEP SCHOOL DISTRICT,School District,906 FARM STREET,BASTROP,"	78602",2016,"$115,200.00 ","$92,160.00 ","$89,112.51 "
1699007485,161005203,GROESBECK INDEP SCHOOL DIST,School District,1202 N ELLIS ST,GROESBECK,"	76642",2016,"$80,390.00 ","$64,312.00 ","$64,312.00 "
1699007517,161005716,LOCKNEY INDEP SCHOOL DISTRICT,School District,416 W WILLOW ST,LOCKNEY,"	79241",2016,"$38,880.00 ","$34,992.00 ","$31,665.60 "
1699007519,161005660,CUSHING INDEP SCHOOL DISTRICT,School District,1088 W. BEARKAT DR,CUSHING,"	75760",2016,"$146,400.00 ","$117,120.00 ","$117,120.00 "
1699007523,161005716,LOCKNEY INDEP SCHOOL DISTRICT,School District,416 W WILLOW ST,LOCKNEY,"	79241",2016,$360.00 ,$324.00 ,$324.00 
