FRN,471 Application Number,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant Zip Code,Fund Year,Cmtd Total Cost,FRN Committed Amount,Total Authorized Disbursement
1999000639,191000689,YSLETA INDEP SCHOOL DISTRICT,School District,9600 SIMS DR,EL PASO,"	79925",2019,"$247,753.92 ","$222,978.53 ","$217,800.00 "
1999000666,191000378,MUENSTER INDEP SCHOOL DISTRICT,School District,205 E 7TH ST,MUENSTER,"	76252",2019,"$9,600.00 ","$4,800.00 ","$4,800.00 "
1999000673,191000717,YSLETA INDEP SCHOOL DISTRICT,School District,9600 SIMS DR,EL PASO,"	79925",2019,"$1,333,368.00 ","$1,200,031.20 ","$1,179,661.28 "
1999000694,191000735,BEEVILLE INDEP SCHOOL DISTRICT,School District,201 N SAINT MARYS ST,BEEVILLE,"	78102",2019,"$45,120.00 ","$40,608.00 ","$40,561.56 "
1999000721,191000710,PRINGLE-MORSE CONS SCHOOL DIST,School District,100 S FIFTH ST,MORSE,"	79062",2019,"$44,520.00 ","$35,616.00 ","$35,616.00 "
1999000788,191000857,LIPAN INDEP SCHOOL DISTRICT,School District,211 N KICKAPOO ST,LIPAN,"	76462",2019,"$11,353.20 ","$9,082.56 ","$7,988.16 "
1999000816,191000885,WALNUT BEND ISD,School District,47 COUNTY RD 198,GAINESVILLE,"	76240",2019,"$20,400.00 ","$18,360.00 ","$18,360.00 "
1999000839,191000905,LEAKEY INDEP SCHOOL DISTRICT,School District,HIGHWAY 83,LEAKEY,"	78873",2019,"$15,060.00 ","$12,048.00 ",
1999000955,191001122,BLUFF DALE INDEP SCH DISTRICT,School District,CHURCH AND SCHOOL ST,BLUFF DALE,"	76433",2019,"$9,000.00 ","$6,300.00 ","$6,300.00 "
1999000975,191001141,COMFORT INDEP SCHOOL DISTRICT,School District,"PO BOX 398, 327 HIGH ST",COMFORT,"	78013",2019,"$52,980.00 ","$42,384.00 ","$42,384.00 "
1999000990,191001150,LEAKEY INDEP SCHOOL DISTRICT,School District,HIGHWAY 83,LEAKEY,"	78873",2019,"$15,060.00 ","$12,048.00 ","$12,048.00 "
1999000995,191001154,HUNT INDEP SCHOOL DISTRICT,School District,115 School Lane SW #259,HUNT,"	78024",2019,"$28,680.00 ","$22,944.00 ","$22,944.00 "
1999001010,191001168,GRANDVIEW-HOPKINS IND SCH DIST,School District,11676 FM 293,GROOM,"	79039",2019,"$34,519.92 ","$20,711.95 ","$20,711.95 "
1999001028,191001193,NEW BOSTON INDEP SCH DISTRICT,School District,201 RICE ST,NEW BOSTON,"	75570",2019,"$39,576.00 ","$31,660.80 ","$31,660.80 "
1999001060,191001247,BEEVILLE INDEP SCHOOL DISTRICT,School District,201 N SAINT MARYS ST,BEEVILLE,"	78102",2019,"$21,238.00 ","$19,114.20 ","$18,889.20 "
1999001063,191001199,O'DONNELL IND SCHOOL DISTRICT,School District,400 Small Street,ODONNELL,"	79351",2019,"$38,880.00 ","$31,104.00 ","$31,104.00 "
1999001103,191001286,ANNA INDEP SCHOOL DISTRICT,School District,501 S.SHERLEY,ANNA,"	75409",2019,"$12,000.00 ",$0.00 ,
1999001127,191001337,MIAMI INDEP SCHOOL DISTRICT,School District,100 WARRIOR LANE PO BOX 368,MIAMI,"	79059",2019,"$65,520.00 ","$39,312.00 ","$39,312.00 "
1999001146,191001353,PERRYTON INDEP SCHOOL DIST,School District,821 SW 17TH AVE,PERRYTON,"	79070",2019,"$17,782.92 ","$14,226.34 ",
1999001153,191001361,SPEARMAN INDEP SCHOOL DISTRICT,School District,403 E 11TH AVE,SPEARMAN,"	79081",2019,"$65,520.00 ","$52,416.00 ","$52,416.00 "
1999001159,191001364,FREER INDEP SCHOOL DISTRICT,School District,905 S NORTON,FREER,"	78357",2019,"$39,396.36 ","$35,456.72 ","$32,011.42 "
1999001169,191001369,SUNRAY INDEP SCHOOL DISTRICT,School District,400 E 7TH ST,SUNRAY,"	79086",2019,"$49,519.92 ","$34,663.94 ","$34,663.94 "
1999001189,191000877,GOOSE CREEK CONS IND SCH DIST,School District,4544 INTERSTATE 10 EA,BAYTOWN,"	77521",2019,"$72,000.00 ","$57,600.00 ","$57,600.00 "
1999001213,191001413,WHEELER INDEP SCHOOL DISTRICT,School District,1 MUSTANG DRIVE,WHEELER,"	79096",2019,"$49,512.00 ","$39,609.60 ","$39,609.60 "
1999001226,191001423,WILDORADO INDEP SCHOOL DIST,School District,FARM ROAD 809,WILDORADO,"	79098",2019,"$49,520.04 ","$29,712.02 ","$29,712.00 "
1999001256,191001458,CHILDRESS INDEP SCHOOL DIST,School District,3RD ST AND AVE D NW,CHILDRESS,"	79201",2019,"$74,019.96 ","$59,215.97 ","$59,215.97 "
1999001263,191001458,CHILDRESS INDEP SCHOOL DIST,School District,3RD ST AND AVE D NW,CHILDRESS,"	79201",2019,"$50,400.00 ","$40,320.00 ","$32,256.00 "
1999001266,191000877,GOOSE CREEK CONS IND SCH DIST,School District,4544 INTERSTATE 10 EA,BAYTOWN,"	77521",2019,"$199,482.00 ","$159,585.60 ","$159,585.60 "
1999001272,191001458,CHILDRESS INDEP SCHOOL DIST,School District,3RD ST AND AVE D NW,CHILDRESS,"	79201",2019,"$6,122.40 ","$4,897.92 ","$4,897.92 "
1999001277,191001475,LINGLEVILLE INDEP SCHOOL DIST,School District,HIGHWAY 219 SOUTH,LINGLEVILLE,"	76461",2019,"$13,200.00 ","$10,560.00 ","$10,560.00 "
1999001283,191001485,HIGHLAND PARK IND SCHOOL DIST,School District,3801 N FM 1912,AMARILLO,"	79107",2019,"$53,520.00 ","$21,408.00 ","$42,816.00 "
1999001286,191001485,HIGHLAND PARK IND SCHOOL DIST,School District,3801 N FM 1912,AMARILLO,"	79107",2019,"$5,567.52 ","$2,227.01 ","$4,454.02 "
1999001304,191001501,TEXHOMA INDEPENDENT SCH DIST,School District,PO BOX 10080,TEXHOMA,"	73960",2019,"$54,519.96 ","$43,615.97 ","$43,615.97 "
1999001312,191001501,TEXHOMA INDEPENDENT SCH DIST,School District,PO BOX 10080,TEXHOMA,"	73960",2019,"$3,677.52 ","$2,942.02 ","$2,942.02 "
1999001575,191001708,BURKEVILLE INDEP SCHOOL DIST,School District,231 CR 2099,BURKEVILLE,"	75932",2019,"$44,157.00 ","$35,325.60 ","$35,325.60 "
1999001652,191001744,PATTON SPRINGS SCHOOL DISTRICT,School District,HIGHWAY 193,AFTON,"	79220",2019,"$94,627.68 ","$75,702.14 ","$75,684.52 "
1999001653,191001745,ROPES INDEP SCHOOL DISTRICT,School District,RANCH & ELLINGTON,ROPESVILLE,"	79358",2019,"$39,000.00 ","$27,300.00 ","$27,185.40 "
1999001655,191001747,BROOKELAND INDEP SCHOOL DIST,School District,187 WILDCAT WALK,BROOKELAND,"	75931",2019,"$39,420.00 ","$31,536.00 ","$31,536.00 "
1999001660,191001750,CHESTER INDEP SCHOOL DISTRICT,School District,273 YELLOWJACKET DRIVE,CHESTER,"	75936",2019,"$29,676.00 ","$23,740.80 ","$23,740.80 "
1999001661,191001751,DEWEYVILLE INDEP SCH DISTRICT,School District,43200 State Highway 87 South,ORANGE,"	77632",2019,"$33,228.00 ","$29,905.20 ","$29,905.20 "
1999001735,191001794,RIVER ROAD INDEP SCHOOL DIST,School District,9500 US 287  NORTH,AMARILLO,"	79108",2019,"$43,080.00 ","$34,464.00 ","$34,464.00 "
1999001753,191001794,RIVER ROAD INDEP SCHOOL DIST,School District,9500 US 287  NORTH,AMARILLO,"	79108",2019,"$3,276.00 ",$0.00 ,
1999001809,191001856,BIG SPRINGS CHARTER SCHOOL,School District,P.O. BOX 399,LEAKEY,"	78873",2019,"$2,647.92 ","$2,383.13 ","$2,297.16 "
1999001811,191001856,BIG SPRINGS CHARTER SCHOOL,School District,P.O. BOX 399,LEAKEY,"	78873",2019,"$37,200.00 ","$33,480.00 ","$33,480.00 "
1999001950,191002027,KIRBYVILLE INDEP SCHOOL DIST,School District,206 E MAIN ST,KIRBYVILLE,"	75956",2019,"$38,999.52 ","$35,099.57 ","$35,099.56 "
1999001962,191002039,ST ANTHONY SCHOOL DISTRICT,School District,3732 MYRTLE STREET,DALLAS,"	75215",2019,"$15,540.00 ","$12,432.00 ","$12,432.00 "
1999002004,191002071,EVADALE INDEP SCHOOL DISTRICT,School District,HWY 105 SOUTH,EVADALE,"	77615",2019,"$39,420.00 ","$23,652.00 ","$23,652.00 "
1999002066,191002157,Boys Ranch Independent School District,School District,100 MAIN,BOYS RANCH,"	79010",2019,"$49,520.04 ","$44,568.04 ","$44,568.00 "
1999002081,191002171,COOPER INDEP SCHOOL DISTRICT,School District,350 W. MCKINNEY,COOPER,"	75432",2019,"$71,388.00 ","$64,249.20 ","$64,249.20 "
1999002172,191002242,RALLS INDEP SCHOOL DISTRICT,School District,810 AVENUE I,RALLS,"	79357",2019,"$19,440.00 ","$17,496.00 ","$17,496.00 "
1999002215,191002281,LUMBERTON INDEP SCHOOL DIST,School District,121 S MAIN,LUMBERTON,"	77657",2019,"$34,869.48 ","$20,921.69 ","$20,921.64 "
1999002219,191002281,LUMBERTON INDEP SCHOOL DIST,School District,121 S MAIN,LUMBERTON,"	77657",2019,"$25,508.52 ","$15,305.11 ","$15,305.11 "
1999002252,191002308,NEWTON INDEP SCHOOL DISTRICT,School District,720 Rusk Street,NEWTON,"	75966",2019,"$40,631.76 ","$36,568.58 ","$36,568.58 "
1999002256,191002312,ORANGEFIELD INDEP SCHOOL DIST,School District,PO BOX 228,ORANGEFIELD,"	77639",2019,"$29,784.00 ","$20,848.80 ","$20,848.80 "
1999002258,191002314,SABINE PASS INDEP SCHOOL DIST,School District,"P.O. BOX 1148, 5641 SOUTH GULFWAY DRIVE",SABINE PASS,"	77655",2019,"$32,988.00 ","$26,390.40 ","$26,384.00 "
1999002260,191002317,VIDOR INDEP SCHOOL DISTRICT,School District,120 E BOLIVAR ST,VIDOR,"	77662",2019,"$86,580.00 ","$77,922.00 ","$67,566.83 "
1999002262,191002317,VIDOR INDEP SCHOOL DISTRICT,School District,120 E BOLIVAR ST,VIDOR,"	77662",2019,"$18,360.00 ","$16,524.00 ","$16,523.55 "
1999002264,191002317,VIDOR INDEP SCHOOL DISTRICT,School District,120 E BOLIVAR ST,VIDOR,"	77662",2019,"$26,711.52 ","$24,040.37 ","$24,040.37 "
1999002266,191002319,WEST HARDIN CCISD,School District,39227 HWY 105,SARATOGA,"	77585",2019,"$42,000.00 ","$33,600.00 ","$33,600.00 "
1999002267,191002320,WEST ORANGE-COVE CONS SCH DIST,School District,902 West Park Avenue,ORANGE,"	77630",2019,"$15,396.48 ","$13,856.83 ","$13,855.93 "
1999002268,191002320,WEST ORANGE-COVE CONS SCH DIST,School District,902 West Park Avenue,ORANGE,"	77630",2019,"$62,400.00 ","$56,160.00 ","$56,159.78 "
1999002275,191002326,RICHARDS INDEPENDENT SCHOOL DISTRICT,School District,9477 PANTHER DRIVE,RICHARDS,"	77873",2019,"$30,000.00 ","$27,000.00 ","$27,000.00 "
1999002443,191002482,PILOT POINT SCHOOL DISTRICT,School District,829 S HARRISON ST,PILOT POINT,"	76258",2019,"$10,200.00 ","$8,160.00 ","$8,160.00 "
1999002516,191002555,RED OAK INDEP SCHOOL DISTRICT,School District,156 LOUISE RITTER BOULEVARD,RED OAK,"	75154",2019,"$118,474.92 ","$71,084.95 ","$71,082.72 "
1999002522,191002555,RED OAK INDEP SCHOOL DISTRICT,School District,156 LOUISE RITTER BOULEVARD,RED OAK,"	75154",2019,"$36,173.64 ","$21,704.18 ","$21,662.40 "
1999002760,191002805,MCMULLEN CO INDEP SCHOOL DIST,School District,P.O. BOX 359,TILDEN,"	78072",2019,"$35,400.00 ","$21,240.00 ","$21,240.00 "
1999002874,191002686,CALALLEN INDEP SCHOOL DISTRICT,School District,4205 WILDCAT DR,CORPUS CHRISTI,"	78410",2019,"$31,857.72 ","$25,486.18 ","$23,952.00 "
1999002889,191002686,CALALLEN INDEP SCHOOL DISTRICT,School District,4205 WILDCAT DR,CORPUS CHRISTI,"	78410",2019,"$10,518.00 ","$8,414.40 ","$7,649.47 "
1999003050,191003001,KILLEEN INDEP SCHOOL DISTRICT,School District,200 N W S YOUNG DR,KILLEEN,"	76543",2019,"$54,852.00 ","$43,881.60 ","$43,881.60 "
1999003053,191003001,KILLEEN INDEP SCHOOL DISTRICT,School District,200 N W S YOUNG DR,KILLEEN,"	76543",2019,"$8,436.00 ","$6,748.80 ","$6,748.80 "
1999003054,191003001,KILLEEN INDEP SCHOOL DISTRICT,School District,200 N W S YOUNG DR,KILLEEN,"	76543",2019,"$817,631.04 ","$654,104.83 ","$630,823.55 "
1999003062,191003001,KILLEEN INDEP SCHOOL DISTRICT,School District,200 N W S YOUNG DR,KILLEEN,"	76543",2019,"$41,540.40 ","$33,232.32 ","$32,265.04 "
1999003069,191000866,CROSS ROADS INDEP SCH DISTRICT,School District,14434 FM 59,MALAKOFF,"	75148",2019,"$24,000.00 ","$19,200.00 ","$19,200.00 "
1999003121,191003059,VALLEY VIEW INDEP SCHOOL DIST,School District,9701 S. JACKSON ROAD,PHARR,"	78577",2019,"$21,574.56 ","$19,417.10 ","$19,417.08 "
1999003164,191003095,MATHIS INDEP SCHOOL DISTRICT,School District,602 E SAN PATRICIO AVE,MATHIS,"	78368",2019,"$7,815.12 ","$7,033.61 ","$7,032.74 "
1999003172,191003095,MATHIS INDEP SCHOOL DISTRICT,School District,602 E SAN PATRICIO AVE,MATHIS,"	78368",2019,"$20,640.00 ","$18,576.00 ","$18,576.00 "
1999003254,191003172,AUSTIN ACHIEVE PUBLIC SCHOOLS,School District,5908 MANOR ROAD,AUSTIN,"	78723",2019,"$65,737.20 ","$59,163.48 ","$54,410.16 "
1999003418,191001367,ROGERS INDEP SCHOOL DISTRICT,School District,1 EAGLE DRIVE,ROGERS,"	76569",2019,"$39,090.00 ","$31,272.00 ","$31,272.00 "
1999003491,191003357,DONNA INDEP SCHOOL DISTRICT,School District,215 NORTH 11TH. STREET,DONNA,"	78537",2019,"$118,080.00 ","$106,272.00 ","$102,641.47 "
1999003521,191003357,DONNA INDEP SCHOOL DISTRICT,School District,215 NORTH 11TH. STREET,DONNA,"	78537",2019,"$94,740.00 ","$85,266.00 ","$85,266.00 "
1999003538,191003408,VALLEY VIEW INDEP SCHOOL DIST,School District,9701 S. JACKSON ROAD,PHARR,"	78577",2019,"$10,728.00 ","$9,655.20 ","$9,655.20 "
1999003546,191003411,CHIRENO INDEP SCHOOL DISTRICT,School District,PO BOX 85,CHIRENO,"	75937",2019,"$84,000.00 ","$67,200.00 ","$67,200.00 "
1999003576,191000458,MARSHALL INDEP SCHOOL DISTRICT,School District,1305 E PINECREST DR,MARSHALL,"	75670",2019,"$33,540.00 ","$30,186.00 ","$30,186.00 "
1999003601,191003465,BROWNSBORO INDEP SCHOOL DIST,School District,HIGHWAY 31,BROWNSBORO,"	75756",2019,"$46,800.00 ","$37,440.00 ","$37,440.00 "
1999003703,191003508,CHAPEL HILL INDEP SCHOOL DIST,School District,1069 CR 4660,MOUNT PLEASANT,"	75455",2019,"$18,577.08 ","$13,003.96 ","$12,971.76 "
1999003821,191003618,CLARENDON INDEP SCHOOL DIST,School District,"P. O. BOX 610,416 S ALLEN ST",CLARENDON,"	79226",2019,"$44,520.00 ","$35,616.00 ","$35,616.00 "
1999003831,191003618,CLARENDON INDEP SCHOOL DIST,School District,"P. O. BOX 610,416 S ALLEN ST",CLARENDON,"	79226",2019,"$4,547.40 ","$3,637.92 ","$3,637.92 "
1999003848,191003642,FORT ELLIOT CONS IND SCH DIST,School District,501 E WILSON,BRISCOE,"	79011",2019,"$34,519.92 ","$20,711.95 ","$20,711.95 "
1999003851,191003642,FORT ELLIOT CONS IND SCH DIST,School District,501 E WILSON,BRISCOE,"	79011",2019,"$3,810.00 ","$2,286.00 ","$2,286.00 "
1999003860,191003650,HAPPY INDEP SCHOOL DISTRICT,School District,400 NW 3RD ST,HAPPY,"	79042",2019,"$44,520.00 ","$31,164.00 ","$31,164.00 "
1999003869,191003650,HAPPY INDEP SCHOOL DISTRICT,School District,400 NW 3RD ST,HAPPY,"	79042",2019,"$4,042.56 ","$2,829.79 ","$2,829.79 "
1999003889,191003672,HEDLEY INDEP SCHOOL DISTRICT,School District,3RD AND JONES,HEDLEY,"	79237",2019,"$3,722.52 ","$3,350.27 ","$3,350.27 "
1999003896,191003672,HEDLEY INDEP SCHOOL DISTRICT,School District,3RD AND JONES,HEDLEY,"	79237",2019,"$44,520.00 ","$40,068.00 ","$40,068.00 "
1999003897,191003678,COMMUNITY INDEP SCHOOL DIST,School District,615 1138 NORTH,NEVADA,"	75173",2019,"$126,432.00 ","$88,502.40 ","$88,452.40 "
1999003902,191003678,COMMUNITY INDEP SCHOOL DIST,School District,615 1138 NORTH,NEVADA,"	75173",2019,"$58,188.00 ","$40,731.60 ","$40,731.60 "
1999003906,191003686,LEFORS INDEP SCHOOL DISTRICT,School District,209 E 5TH,LEFORS,"	79054",2019,"$34,513.92 ","$27,611.14 ","$27,611.14 "
1999003908,191003678,COMMUNITY INDEP SCHOOL DIST,School District,615 1138 NORTH,NEVADA,"	75173",2019,"$27,582.36 ","$19,307.65 ","$16,439.50 "
1999003911,191003686,LEFORS INDEP SCHOOL DISTRICT,School District,209 E 5TH,LEFORS,"	79054",2019,"$3,804.96 ","$3,043.97 ","$3,043.97 "
1999003915,191003678,COMMUNITY INDEP SCHOOL DIST,School District,615 1138 NORTH,NEVADA,"	75173",2019,"$31,188.00 ","$21,831.60 ","$21,831.60 "
1999003926,191003701,SILVERTON INDEP SCHOOL DIST,School District,700 LORETTA STREET,SILVERTON,"	79257",2019,"$49,520.04 ","$39,616.03 ","$39,616.00 "
1999003939,191003701,SILVERTON INDEP SCHOOL DIST,School District,700 LORETTA STREET,SILVERTON,"	79257",2019,$900.00 ,$720.00 ,$720.00 
1999003952,191003716,VAN ALSTYNE INDEP SCHOOL DIST,School District,1096 N Waco St,VAN ALSTYNE,"	75495",2019,"$64,840.44 ","$32,420.22 ","$21,114.00 "
1999003953,191003719,WELLINGTON INDEP SCHOOL DIST,School District,609 15TH ST,WELLINGTON,"	79095",2019,"$49,520.04 ","$39,616.03 ","$39,616.00 "
1999003960,191003719,WELLINGTON INDEP SCHOOL DIST,School District,609 15TH ST,WELLINGTON,"	79095",2019,"$4,815.00 ","$3,852.00 ","$3,852.00 "
1999003978,191001212,DEVINE INDEP SCHOOL DISTRICT,School District,605 W Hondo AVE,DEVINE,"	78016",2019,"$37,800.00 ","$30,240.00 ","$7,560.00 "
1999004074,191003801,JOAQUIN INDEP SCHOOL DISTRICT,School District,11109 HWY 84 EAST,JOAQUIN,"	75954",2019,"$44,999.64 ","$35,999.71 ","$35,999.52 "
1999004106,191000824,BARTLETT INDEP SCHOOL DISTRICT,School District,404 N ROBINSON ST,BARTLETT,"	76511",2019,"$42,000.00 ","$37,800.00 ","$37,800.00 "
1999004166,191003889,CAMPBELL INDEP SCHOOL DISTRICT,School District,480 N. PATTERSON,CAMPBELL,"	75422",2019,"$41,940.00 ","$33,552.00 ","$33,552.00 "
1999004171,191003891,FLORENCE INDEP SCHOOL DISTRICT,School District, 306 COLLEGE AVE,FLORENCE,"	76527",2019,"$16,692.00 ","$13,353.60 ","$13,353.60 "
1999004179,191003905,WHITEFACE CONS INDEP SCH DIST,School District,2ND & ARTHUR,WHITEFACE,"	79379",2019,"$1,895.64 ","$1,326.95 ",
1999004217,191003927,PAWNEE INDEPENDENT SCHOOL DISTRICT,School District,6229 FM 798,PAWNEE,"	78145",2019,"$39,120.00 ","$35,208.00 ","$30,936.00 "
1999004248,191003958,BROOKS COUNTY INDEP SCH DIST,School District,"200 EAST ALLEN STREET, PO BOX 589",FALFURRIAS,"	78355",2019,"$28,764.00 ","$25,887.60 ","$25,887.60 "
1999004251,191003905,WHITEFACE CONS INDEP SCH DIST,School District,2ND & ARTHUR,WHITEFACE,"	79379",2019,"$91,884.00 ","$64,318.80 ","$35,840.00 "
1999004254,191003958,BROOKS COUNTY INDEP SCH DIST,School District,"200 EAST ALLEN STREET, PO BOX 589",FALFURRIAS,"	78355",2019,"$36,456.00 ","$32,810.40 ","$26,881.20 "
1999004327,191003684,WILLIS INDEP SCHOOL DISTRICT,School District,204 W ROGERS ST,WILLIS,"	77378",2019,"$1,100.04 ",$880.03 ,$880.00 
1999004328,191003684,WILLIS INDEP SCHOOL DISTRICT,School District,204 W ROGERS ST,WILLIS,"	77378",2019,"$3,200.04 ","$2,560.03 ","$2,560.00 "
1999004365,191000832,BURNET CONS INDEP SCH DISTRICT,School District,208 E BRIER LN,BURNET,"	78611",2019,"$50,400.00 ","$40,320.00 ","$40,320.00 "
1999004367,191000832,BURNET CONS INDEP SCH DISTRICT,School District,208 E BRIER LN,BURNET,"	78611",2019,"$9,797.04 ","$7,837.63 ","$7,820.05 "
1999004428,191004098,LUBBOCK ISD,School District,1628 19TH ST,LUBBOCK,"	79401",2019,"$75,948.60 ","$60,758.88 ","$60,758.88 "
1999004444,191004098,LUBBOCK ISD,School District,1628 19TH ST,LUBBOCK,"	79401",2019,"$117,922.32 ","$94,337.86 ","$60,758.88 "
1999004459,191004098,LUBBOCK ISD,School District,1628 19TH ST,LUBBOCK,"	79401",2019,"$220,925.88 ","$176,740.70 ","$176,740.70 "
1999004491,191001318,GATESVILLE ISD,School District,311 S. Lovers Lane,Gatesville,"	76528",2019,"$24,114.00 ","$19,291.20 ","$19,190.40 "
1999004538,191004099,JOAQUIN INDEP SCHOOL DISTRICT,School District,11109 HWY 84 EAST,JOAQUIN,"	75954",2019,"$42,000.00 ","$33,600.00 ","$33,600.00 "
1999004547,191001229,DENISON INDEPENDENT SCHOOL DISTRICT,School District,1201 SOUTH RUSK AVE,DENISON,"	75020",2019,"$33,439.56 ","$26,751.65 ","$26,700.00 "
1999004581,191004091,CENTER INDEP SCHOOL DISTRICT,School District,107 PR 605,CENTER,"	75935",2019,"$35,335.20 ","$31,801.68 ","$12,756.85 "
1999004584,191004091,CENTER INDEP SCHOOL DISTRICT,School District,107 PR 605,CENTER,"	75935",2019,"$9,936.00 ","$8,942.40 ","$6,088.07 "
