FRN,471 Application Number,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant Zip Code,Fund Year,Cmtd Total Cost,FRN Committed Amount,Total Authorized Disbursement
1799006924,171004125,DRIPPING SPRINGS INDEP SCH DIST,School District,510 WEST MERCER,DRIPPING SPRINGS,"	78620",2017,"$58,320.00 ","$29,160.00 ","$28,259.79 "
1799006975,171003078,ARLINGTON INDEP SCHOOL DIST,School District,1203 W PIONEER PKWY,ARLINGTON,"	76013",2017,"$76,668.00 ","$61,334.40 ","$58,438.05 "
1799007040,171004195,DICKINSON INDEP SCHOOL DIST,School District,2218 FM 517,DICKINSON,"	77539",2017,"$102,905.30 ",$0.00 ,
1799007103,171000584,POTH INDEP SCHOOL DISTRICT,School District,510 TITCOMB STREET,POTH,"	78147",2017,$912.00 ,$638.40 ,$598.79 
1799007141,171004193,TROUP INDEP SCHOOL DISTRICT,School District,201 N. Carolina,TROUP,"	75789",2017,"$18,960.00 ","$15,168.00 ","$15,168.00 "
1799007215,171003078,ARLINGTON INDEP SCHOOL DIST,School District,1203 W PIONEER PKWY,ARLINGTON,"	76013",2017,"$322,227.84 ","$257,782.27 ","$257,782.27 "
1799007226,171004295,WINNSBORO INDEP SCHOOL DIST,School District,207 E PINE ST,WINNSBORO,"	75494",2017,"$18,420.00 ","$14,736.00 ","$14,736.00 "
1799007231,171004295,WINNSBORO INDEP SCHOOL DIST,School District,207 E PINE ST,WINNSBORO,"	75494",2017,"$4,800.00 ","$3,840.00 ","$3,840.00 "
1799007245,171004305,BISHOP CONSOLIDATED INDEPENDENT SCHOOL DISTRICT,School District,719 E 6TH ST,BISHOP,"	78343",2017,"$33,896.16 ","$27,116.93 ","$25,772.41 "
1799007263,171003061,S & S C.I.S.D.,School District,1 RAM DRIVE,SADLER,"	76264",2017,"$37,460.52 ","$29,968.42 ","$28,298.14 "
1799007269,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$18,143.76 ","$16,329.38 ","$16,075.17 "
1799007274,171004319,SANTO INDEP SCHOOL DISTRICT,School District,PO BOX 67; 406 FARM ROAD 2201,SANTO,"	76472",2017,"$28,800.00 ","$20,160.00 ","$20,160.00 "
1799007333,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$7,588.32 ","$6,829.49 ","$6,829.44 "
1799007350,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$23,760.00 ","$21,384.00 ","$21,340.23 "
1799007374,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$69,367.80 ","$62,431.02 ","$62,425.58 "
1799007385,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$11,878.92 ","$10,691.03 ","$10,691.03 "
1799007393,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$23,683.80 ","$21,315.42 ","$21,315.42 "
1799007397,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$11,701.68 ","$10,531.51 ","$10,531.51 "
1799007400,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$23,542.32 ","$21,188.09 ","$21,188.09 "
1799007410,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$11,998.92 ","$10,799.03 ","$10,799.03 "
1799007426,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$20,169.60 ","$18,152.64 ","$18,152.64 "
1799007430,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$20,169.60 ","$18,152.64 ","$18,152.64 "
1799007431,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$11,878.92 ","$10,691.03 ","$10,691.03 "
1799007433,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$16,660.80 ","$14,994.72 ","$14,969.44 "
1799007438,171004315,TEXANS CAN ACADEMIES,School District,325 W. 12TH STREET,DALLAS,"	75208",2017,"$25,308.24 ","$22,777.42 ","$20,877.76 "
1799007446,171004382,WEST SABINE INDEP SCH DISTRICT,School District,HIGHWAY 83 EAST,PINELAND,"	75968",2017,"$42,600.00 ","$38,340.00 ","$38,340.00 "
1799007457,171004305,BISHOP CONSOLIDATED INDEPENDENT SCHOOL DISTRICT,School District,719 E 6TH ST,BISHOP,"	78343",2017,"$32,049.24 ","$25,639.39 ","$24,344.99 "
1799007501,171004411,RICHARDS INDEP SCHOOL DISTRICT,School District,9477 PANTHER DRIVE,RICHARDS,"	77873",2017,"$30,000.00 ","$24,000.00 ","$24,000.00 "
1799007648,171004499,HALLSVILLE INDEP SCHOOL DIST,School District,GREEN & WALNUT,HALLSVILLE,"	75650",2017,"$48,000.00 ","$33,600.00 ","$33,600.00 "
1799007696,171004525,BUSHLAND INDEP SCHOOL DISTRICT,School District,BLACKHAWK DRIVE,BUSHLAND,"	79012",2017,"$4,800.00 ","$2,400.00 ","$2,400.00 "
1799007699,171004525,BUSHLAND INDEP SCHOOL DISTRICT,School District,BLACKHAWK DRIVE,BUSHLAND,"	79012",2017,"$68,400.00 ","$34,200.00 ",
1799007933,171004597,BELLS INDEP SCHOOL DISTRICT,School District,1550 OLE AMBROSE ROAD,BELLS,"	75414",2017,"$24,000.00 ","$16,800.00 ","$16,800.00 "
1799008037,171004697,TYLER INDEP SCHOOL DISTRICT,School District,1319 EARL CAMPBELL PARKWAY,TYLER,"	75701",2017,"$438,900.00 ","$351,120.00 ","$339,686.40 "
1799008055,171004710,LEVELLAND INDEP SCHOOL DIST,School District,704 11TH ST,LEVELLAND,"	79336",2017,"$97,200.00 ","$77,760.00 ","$77,595.74 "
1799008686,171005024,ADRIAN INDEP SCHOOL DISTRICT,School District,806 N COLORADO,ADRIAN,"	79001",2017,"$44,520.00 ","$35,616.00 ","$35,616.00 "
1799008757,171005050,CHILTON INDEP SCHOOL DISTRICT,School District,"P.O. BOX 488, 905 DURANGO",CHILTON,"	76632",2017,"$41,400.00 ","$37,260.00 ","$37,260.00 "
1799008822,171005096,CLARENDON INDEP SCHOOL DIST,School District,"P. O. BOX 610,416 S ALLEN ST",CLARENDON,"	79226",2017,"$44,520.00 ","$35,616.00 ","$35,616.00 "
1799008829,171005096,CLARENDON INDEP SCHOOL DIST,School District,"P. O. BOX 610,416 S ALLEN ST",CLARENDON,"	79226",2017,"$4,502.40 ","$3,601.92 ","$3,601.92 "
1799008869,171005137,GRUVER INDEP SCHOOL DISTRICT,School District,600 GARRETT STREET,GRUVER,"	79040",2017,"$44,520.00 ","$35,616.00 ","$35,616.00 "
1799008871,171005137,GRUVER INDEP SCHOOL DISTRICT,School District,600 GARRETT STREET,GRUVER,"	79040",2017,"$4,467.48 ","$3,573.98 ","$3,573.60 "
1799008899,171005148,MIAMI INDEP SCHOOL DISTRICT,School District,100 WARRIOR LANE PO BOX 368,MIAMI,"	79059",2017,"$65,520.00 ","$39,312.00 ","$39,312.00 "
1799008926,171005008,TROY INDEP SCHOOL DISTRICT,School District,1 TROJAN RD,TROY,"	76579",2017,"$5,448.00 ",$0.00 ,
